Frequency ,Date,Rank,Player,Source
Weekly,2024-12-02,17,Leonel Cardenas,https://www.psasquashtour.com/tournaments/frances-alves-moves-back-inside-top-20-after-cape-town-success/
Weekly,2024-12-02,18,Miguel Rodriguez,https://www.psasquashtour.com/tournaments/frances-alves-moves-back-inside-top-20-after-cape-town-success/
Weekly,2024-12-02,19,Dimitri Steinmann,https://www.psasquashtour.com/tournaments/frances-alves-moves-back-inside-top-20-after-cape-town-success/
Weekly,2024-12-02,20,Greg Lobban,https://www.psasquashtour.com/tournaments/frances-alves-moves-back-inside-top-20-after-cape-town-success/
Weekly,2024-12-09,1,Ali Farag,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-09,2,Mostafa Asal,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-09,3,Diego Elias,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-09,4,Paul Coll,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-09,5,Mazen Hesham,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-09,6,Joel Makin,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-09,7,Karim Gawad,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-09,8,Tarek Momen,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-09,9,Mohamed Elshorbagy,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-09,10,Youssef Soliman,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-09,11,Marwan Elshorbagy,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-09,12,Victor Crouin,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-09,13,Eain Yow Ng,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-09,14,Aly Abou Eleinen,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-09,15,Youssef Ibrahim,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-09,16,Fares Dessouky,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-09,17,Miguel Rodriguez,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-09,18,Dimitri Steinmann,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-09,19,Leonel Cardenas,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-09,20,Greg Lobban,https://www.psasquashtour.com/news/makin-returns-to-highest-ranking-whilst-soliman-reaches-top-10-for-first-time/
Weekly,2024-12-16,1,Ali Farag,https://x.com/PSASquashTour/status/1868604354422526284/photo/2
Weekly,2024-12-16,2,Mostafa Asal,https://x.com/PSASquashTour/status/1868604354422526284/photo/3
Weekly,2024-12-16,3,Diego Elias,https://x.com/PSASquashTour/status/1868604354422526284/photo/4
Weekly,2024-12-16,4,Paul Coll,https://x.com/PSASquashTour/status/1868604354422526284/photo/5
Weekly,2024-12-16,5,Mazen Hesham,https://x.com/PSASquashTour/status/1868604354422526284/photo/6
Weekly,2024-12-16,6,Joel Makin,https://x.com/PSASquashTour/status/1868604354422526284/photo/7
Weekly,2024-12-16,7,Karim Gawad,https://x.com/PSASquashTour/status/1868604354422526284/photo/8
Weekly,2024-12-16,8,Tarek Momen,https://x.com/PSASquashTour/status/1868604354422526284/photo/9
Weekly,2024-12-16,9,Mohamed Elshorbagy,https://x.com/PSASquashTour/status/1868604354422526284/photo/10
Weekly,2024-12-16,10,Youssef Soliman,https://x.com/PSASquashTour/status/1868604354422526284/photo/11
Weekly,2024-12-16,11,Marwan Elshorbagy,https://x.com/PSASquashTour/status/1868604354422526284/photo/12
Weekly,2024-12-16,12,Victor Crouin,https://x.com/PSASquashTour/status/1868604354422526284/photo/13
Weekly,2024-12-16,13,Eain Yow Ng,https://x.com/PSASquashTour/status/1868604354422526284/photo/14
Weekly,2024-12-16,14,Aly Abou Eleinen,https://x.com/PSASquashTour/status/1868604354422526284/photo/15
Weekly,2024-12-16,15,Youssef Ibrahim,https://x.com/PSASquashTour/status/1868604354422526284/photo/16
Weekly,2024-12-16,16,Fares Dessouky,https://x.com/PSASquashTour/status/1868604354422526284/photo/17
Weekly,2024-12-16,17,Miguel Rodriguez,https://x.com/PSASquashTour/status/1868604354422526284/photo/18
Weekly,2024-12-16,18,Dimitri Steinmann,https://x.com/PSASquashTour/status/1868604354422526284/photo/19
Weekly,2024-12-16,19,Leonel Cardenas,https://x.com/PSASquashTour/status/1868604354422526284/photo/20
Weekly,2024-12-16,20,Greg Lobban,https://x.com/PSASquashTour/status/1868604354422526284/photo/21
Weekly,2024-12-23,1,Ali Farag,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-23,2,Mostafa Asal,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-23,3,Diego Elias,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-23,4,Paul Coll,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-23,5,Mazen Hesham,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-23,6,Joel Makin,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-23,7,Karim Gawad,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-23,8,Tarek Momen,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-23,9,Mohamed Elshorbagy,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-23,10,Youssef Soliman,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-23,11,Marwan Elshorbagy,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-23,12,Victor Crouin,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-23,13,Eain Yow Ng,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-23,14,Aly Abou Eleinen,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-23,15,Youssef Ibrahim,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-23,16,Fares Dessouky,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-23,17,Miguel Rodriguez,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-23,18,Dimitri Steinmann,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-23,19,Leonel Cardenas,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-23,20,Greg Lobban,https://x.com/PSASquashTour/status/1871141199878463909/photo/1
Weekly,2024-12-30,1,Ali Farag,
Weekly,2024-12-30,2,Mostafa Asal,
Weekly,2024-12-30,3,Diego Elias,
Weekly,2024-12-30,4,Paul Coll,
Weekly,2024-12-30,5,Mazen Hesham,
Weekly,2024-12-30,6,Joel Makin,
Weekly,2024-12-30,7,Karim Gawad,
Weekly,2024-12-30,8,Tarek Momen,
Weekly,2024-12-30,9,Mohamed Elshorbagy,
Weekly,2024-12-30,10,Youssef Soliman,
Weekly,2024-12-30,11,Marwan Elshorbagy,
Weekly,2024-12-30,12,Victor Crouin,
Weekly,2024-12-30,13,Eain Yow Ng,
Weekly,2024-12-30,14,Aly Abou Eleinen,
Weekly,2024-12-30,15,Youssef Ibrahim,
Weekly,2024-12-30,16,Fares Dessouky,
Weekly,2024-12-30,17,Miguel Rodriguez,
Weekly,2024-12-30,18,Dimitri Steinmann,
Weekly,2024-12-30,19,Leonel Cardenas,
Weekly,2024-12-30,20,Greg Lobban,
Weekly,2025-01-06,1,Ali Farag ,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-06,2,Mostafa Asal,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-06,3,Diego Elias,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-06,4,Paul Coll,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-06,5,Mazen Hesham,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-06,6,Joel Makin,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-06,7,Karim Gawad,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-06,8,Tarek Momen,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-06,9,Mohamed Elshorbagy,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-06,10,Youssef Soliman,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-06,11,Marwan Elshorbagy,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-06,12,Victor Crouin,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-06,13,Eain Yow Ng,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-06,14,Aly Abou Eleinen,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-06,15,Youssef Ibrahim,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-06,16,Fares Dessouky,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-06,17,Miguel Rodriguez,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-06,18,Dimitri Steinmann,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-06,19,Leonel Cardenas,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-06,20,Greg Lobban,https://x.com/PSASquashTour/status/1876286946714223073/photo/2
Weekly,2025-01-13,1,Ali Farag,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-13,2,Mostafa Asal,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-13,3,Diego Elias,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-13,4,Paul Coll,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-13,5,Mazen Hesham,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-13,6,Joel Makin,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-13,7,Tarek Momen,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-13,8,Karim Gawad,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-13,9,Mohamed Elshorbagy,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-13,10,Youssef Soliman,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-13,11,Marwan Elshorbagy,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-13,12,Victor Crouin,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-13,13,Eain Yow Ng,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-13,14,Aly Abou Eleinen,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-13,15,Youssef Ibrahim,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-13,16,Fares Dessouky,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-13,17,Miguel Rodriguez,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-13,18,Leonel Cardenas,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-13,19,Dimitri Steinmann,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-13,20,Greg Lobban,https://x.com/PSASquashTour/status/1878743868415623633/photo/1
Weekly,2025-01-20,1,Mostafa Asal,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-20,2,Ali Farag,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-20,3,Diego Elias,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-20,4,Paul Coll,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-20,5,Joel Makin,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-20,6,Tarek Momen,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-20,7,Mohamed Elshorbagy,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-20,8,Marwan Elshorbagy,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-20,9,Karim Gawad,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-20,10,Eain Yow Ng,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-20,11,Youssef Ibrahim,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-20,12,Youssef Soliman,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-20,13,Mazen Hesham,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-20,14,Aly Abou Eleinen,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-20,15,Victor Crouin,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-20,16,Leonel Cardenas,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-20,17,Fares Dessouky,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-20,18,Greg Lobban,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-20,19,Gregoire Marche,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-20,20,Mohamad Zakaria,https://web.archive.org/web/20250120143631/https://www.psasquashtour.com/rankings/
Weekly,2025-01-27,1,Ali Farag,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-01-27,2,Mostafa Asal,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-01-27,3,Diego Elias,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-01-27,4,Paul Coll,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-01-27,5,Mazen Hesham,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-01-27,6,Joel Makin,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-01-27,7,Tarek Momen,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-01-27,8,Karim Gawad,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-01-27,9,Mohamed Elshorbagy,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-01-27,10,Marwan Elshorbagy,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-01-27,11,Youssef Soliman,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-01-27,12,Victor Crouin,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-01-27,13,Eain Yow Ng,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-01-27,14,Aly Abou Eleinen,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-01-27,15,Youssef Ibrahim,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-01-27,16,Fares Dessouky,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-01-27,17,Miguel Rodriguez,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-01-27,18,Dimitri Steinmann,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-01-27,19,Leonel Cardenas,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-01-27,20,Greg Lobban,https://x.com/PSASquashTour/status/1883820740266594514/photo/2
Weekly,2025-02-03,1,Mostafa Asal,https://web.archive.org/web/20250203015800/https://www.psasquashtour.com/rankings/
Weekly,2025-02-03,2,Ali Farag,https://web.archive.org/web/20250203015800/https://www.psasquashtour.com/rankings/
Weekly,2025-02-03,3,Diego Elias,https://web.archive.org/web/20250203015800/https://www.psasquashtour.com/rankings/
Weekly,2025-02-03,4,Paul Coll,https://web.archive.org/web/20250203015800/https://www.psasquashtour.com/rankings/
Weekly,2025-02-03,5,Joel Makin,https://web.archive.org/web/20250203015800/https://www.psasquashtour.com/rankings/
Weekly,2025-02-03,6,Tarek Momen,https://web.archive.org/web/20250203015800/https://www.psasquashtour.com/rankings/
Weekly,2025-02-03,7,Mohamed Elshorbagy,https://web.archive.org/web/20250203015800/https://www.psasquashtour.com/rankings/
Weekly,2025-02-03,8,Marwan Elshorbagy,https://web.archive.org/web/20250203015800/https://www.psasquashtour.com/rankings/
Weekly,2025-02-03,9,Karim Gawad,https://web.archive.org/web/20250203015800/https://www.psasquashtour.com/rankings/
Weekly,2025-02-03,10,Eain Yow Ng,https://web.archive.org/web/20250203015800/https://www.psasquashtour.com/rankings/
Weekly,2025-02-03,11,Youssef Ibrahim,https://web.archive.org/web/20250203015800/https://www.psasquashtour.com/rankings/
Weekly,2025-02-03,12,Youssef Soliman,https://web.archive.org/web/20250203015800/https://www.psasquashtour.com/rankings/
Weekly,2025-02-03,13,Mazen Hesham,https://web.archive.org/web/20250203015800/https://www.psasquashtour.com/rankings/
Weekly,2025-02-03,14,Aly Abou Eleinen,https://web.archive.org/web/20250203015800/https://www.psasquashtour.com/rankings/
Weekly,2025-02-03,15,Victor Crouin,https://web.archive.org/web/20250203015800/https://www.psasquashtour.com/rankings/
Weekly,2025-02-03,16,Leonel Cardenas,https://web.archive.org/web/20250203015800/https://www.psasquashtour.com/rankings/
